Date,Close/Last,Volume,Open,High,Low
09/15/2017,$182.35,5577062,$182.73,$184.93,$181.43
09/14/2017,$182.63,4500701,$183.25,$185.2882,$182.07
09/13/2017,$183.64,4312431,$184.07,$184.4995,$182.55
09/12/2017,$185.15,6681405,$182.55,$185.33,$180.6435
09/11/2017,$181.74,5974055,$178.1,$182.47,$178.03
09/08/2017,$176.42,4589146,$178.45,$180.39,$176.25
09/07/2017,$179,6015599,$178.8,$180.35,$177.1
09/06/2017,$179.25,8736860,$175.25,$179.46,$173.73
09/05/2017,$174.52,4595245,$173.4,$175.88,$172.44
09/01/2017,$174.74,3810598,$175.55,$176.48,$173.92
08/31/2017,$174.71,6931894,$175.45,$176.24,$173.86
08/30/2017,$174.69,8026646,$169.5,$174.85,$169.37
08/29/2017,$168.81,4615061,$165,$169.68,$164.73
08/28/2017,$167.12,3644835,$166.43,$168.67,$165.6
08/25/2017,$165.95,4060283,$168.58,$168.75,$165.5
08/24/2017,$168.13,5358588,$169.86,$171.2363,$166.15
08/23/2017,$169.06,4630286,$168.35,$169.64,$166.7
08/22/2017,$169.34,4881545,$167.76,$169.93,$167.04
08/21/2017,$166.76,6475177,$166.91,$168.99,$164.23
08/18/2017,$166.54,7382033,$165.95,$169.97,$165.8
08/17/2017,$166.09,5192068,$169.23,$170.58,$165.72
08/16/2017,$169.98,7008791,$167.5,$170.5,$166.25
08/15/2017,$168.5,5531580,$171.53,$171.88,$168.25
08/14/2017,$171,7463217,$169.8,$172.45,$168.8
08/11/2017,$171.4,5020823,$169.86,$172.58,$169
08/10/2017,$169.14,9622203,$174.03,$174.45,$167.6
08/09/2017,$175.78,9658249,$171.43,$175.96,$170.01
08/08/2017,$178.36,5951139,$181.37,$181.91,$177.45
08/07/2017,$181.33,4607985,$181,$182.27,$179.1
08/04/2017,$180.27,4488247,$179.6,$181,$178.5
08/03/2017,$179.23,4621346,$180.53,$181.2248,$178.02
08/02/2017,$180.74,5759754,$182.22,$182.57,$177.8149
08/01/2017,$182.03,5057534,$182.49,$184.62,$181.43
07/31/2017,$181.66,4865555,$184.26,$184.9738,$180.65
07/28/2017,$184.04,6200163,$182,$185.03,$181.18
07/27/2017,$182.68,11215160,$189.89,$190,$179.38
07/26/2017,$189.08,4463927,$187.7,$189.7043,$187.51
07/25/2017,$186.97,5370777,$187.79,$188.66,$185.81
07/24/2017,$187.91,8787797,$188.685,$190.25,$187.01
07/21/2017,$188.54,9258337,$182.72,$191.5,$182.71
07/20/2017,$183.6,7873110,$183.84,$185.92,$182.7
07/19/2017,$183.86,17240990,$182.97,$187.17,$181.75
07/18/2017,$183.6,41525590,$176.12,$185,$174.24
07/17/2017,$161.7,16681910,$162.91,$163.55,$160.0201
07/14/2017,$161.12,5520100,$159.3,$161.35,$157.97
07/13/2017,$158.21,6694418,$158.51,$160.13,$156.98
07/12/2017,$158.75,8283452,$155.77,$158.8,$155.77
07/11/2017,$154.33,4887326,$152.37,$155.23,$151.55
07/10/2017,$152.67,5201728,$150.34,$153.23,$149.65
07/07/2017,$150.18,5494083,$146.65,$150.75,$146.65
07/06/2017,$146.25,5483358,$146.13,$147.27,$144.25
07/05/2017,$147.61,4621712,$146.58,$148.26,$145.58
07/03/2017,$146.17,3908215,$149.8,$150.45,$145.8
06/30/2017,$149.41,5210381,$149.76,$150.71,$148.42
06/29/2017,$150.09,7140247,$152.82,$152.82,$148
06/28/2017,$153.41,5585346,$151.64,$154.2,$150.12
06/27/2017,$151.03,7418109,$156.62,$156.9775,$150.7197
06/26/2017,$157.5,6008732,$158.78,$159.97,$156.56
06/23/2017,$158.02,6248042,$155.01,$158.19,$153.76
06/22/2017,$154.89,3765517,$155.13,$155.2,$153.7
06/21/2017,$155.03,5795132,$152.5,$155.38,$152.26
06/20/2017,$152.05,4876683,$153.68,$154.5,$151.4
06/19/2017,$153.4,6523551,$154.29,$155.58,$152.41
06/16/2017,$152.38,6807227,$151.45,$153.53,$150.39
06/15/2017,$151.76,7001046,$149.44,$152.56,$147.3
06/14/2017,$152.2,6452765,$154.34,$155.615,$150.28
06/13/2017,$152.72,8475433,$154.38,$155.68,$150.13
06/12/2017,$151.44,14093750,$155.3,$155.53,$148.31
06/09/2017,$158.03,10284740,$166.27,$166.27,$154.5
06/08/2017,$165.88,3702747,$166.12,$166.87,$164.84
06/07/2017,$165.61,3350386,$165.6,$166.4,$164.4086
06/06/2017,$165.17,4372886,$164.95,$166.82,$164.51
06/05/2017,$165.06,3869108,$165.49,$165.5,$163.43
06/02/2017,$165.18,4254060,$163.42,$165.36,$162.8
06/01/2017,$162.99,3886772,$163.52,$163.9316,$161.7
05/31/2017,$163.07,5340487,$163.61,$164,$160.74
05/30/2017,$163.22,4824557,$163.6,$164.75,$162.71
05/26/2017,$162.43,4827059,$162.84,$163.05,$161.12
05/25/2017,$163.05,8546534,$161,$164.1,$160.55
05/24/2017,$157.75,2987583,$158.35,$158.48,$157.17
05/23/2017,$157.95,3366049,$157.75,$158.31,$156.8
05/22/2017,$157.16,3736670,$157.86,$158.6,$156.43
05/19/2017,$157.02,4066231,$156.15,$158.05,$155.91
05/18/2017,$155.7,6285353,$153.61,$156.89,$153.24
05/17/2017,$153.2,8163606,$158.09,$158.78,$153
05/16/2017,$159.41,3453054,$160.5,$161.18,$159.33
05/15/2017,$160.02,4962525,$160.25,$161.78,$159.76
05/12/2017,$160.81,5090191,$159.11,$160.84,$158.51
05/11/2017,$158.54,5674144,$160.33,$160.52,$157.55
05/10/2017,$160.28,6861501,$157.82,$161.1,$156.56
05/09/2017,$157.46,3908571,$156.1,$157.85,$155.97
05/08/2017,$156.38,4815698,$156.55,$157.64,$155.3
05/05/2017,$156.6,5323438,$158.55,$158.59,$155.9
05/04/2017,$157.25,5556821,$155.59,$157.9,$154.55
05/03/2017,$155.59,3926516,$156.29,$156.54,$154.88
05/02/2017,$156.45,5095295,$155.76,$156.5,$154.61
05/01/2017,$155.35,9015042,$151.91,$157.7,$151.61
04/28/2017,$152.2,6359327,$152.71,$152.97,$150.94
04/27/2017,$153.08,7706060,$150.6,$153.49,$149.3
04/26/2017,$150.17,9262866,$151.53,$152.15,$148.9
04/25/2017,$152.16,20655120,$147.46,$153.52,$146.22
04/24/2017,$143.83,4792932,$143.61,$144.5,$143.4
04/21/2017,$142.87,6246613,$141.39,$143.03,$140.9028
04/20/2017,$141.18,7244579,$140.3,$141.8,$139.27
04/19/2017,$139.76,12387400,$143.37,$144,$138.66
04/18/2017,$143.36,19662640,$147.34,$147.4,$140
04/17/2017,$147.25,15993460,$144.43,$147.32,$144.43
04/13/2017,$142.92,3676127,$144.25,$144.55,$142.76
04/12/2017,$143.83,4383524,$144.85,$145.74,$143.55
04/11/2017,$144.35,4619263,$144.28,$144.54,$141.98
04/10/2017,$143.85,5796446,$143.04,$144.65,$141.21
04/07/2017,$143.11,3032571,$143.79,$143.89,$142.71
04/06/2017,$143.74,3306032,$144,$144.14,$143.01
04/05/2017,$143.62,4584578,$146.19,$146.25,$143.26
04/04/2017,$145.5,4345284,$146.84,$147.09,$144.89
04/03/2017,$146.92,4604731,$146.7,$148.005,$145.74
03/31/2017,$147.81,3880682,$148,$148.225,$147.33
03/30/2017,$148.06,4452168,$146.81,$148.29,$146.53
03/29/2017,$146.47,3847977,$145.5,$147.18,$144.9089
03/28/2017,$145.17,4636300,$144.1,$146.11,$143.92
03/27/2017,$144.06,4768197,$140.83,$144.39,$140
03/24/2017,$142.02,3545875,$142.36,$142.8,$141.58
03/23/2017,$141.84,3703193,$142.14,$142.89,$141.26
03/22/2017,$142.65,6474086,$142.545,$143.8,$140.76
03/21/2017,$142.42,7655386,$146.75,$147.7,$142.1
03/20/2017,$145.83,3396361,$145.45,$146.25,$144.58
03/17/2017,$145.11,6216640,$144.05,$145.76,$143.4
03/16/2017,$144.39,5277214,$145.5,$146.5,$144.22
03/15/2017,$145.25,5984101,$144.2,$145.52,$143.23
03/14/2017,$143.19,4656787,$142.95,$143.31,$141.7
03/13/2017,$143.52,4915057,$140.9,$143.71,$140.321
03/10/2017,$140.89,3315903,$141.39,$141.8,$140.28
03/09/2017,$140.53,2647374,$140.04,$141.24,$139.74
03/08/2017,$140.32,4088940,$141.47,$142.06,$139.7704
03/07/2017,$141.43,4239418,$141.99,$142.4,$140.38
03/06/2017,$141.94,7111248,$141,$142.84,$140.54
03/03/2017,$139.14,5400667,$139.69,$140.91,$138.26
03/02/2017,$139.53,6114580,$142.15,$142.7,$139.09
03/01/2017,$142.65,4167969,$142.84,$143.26,$142.1
02/28/2017,$142.13,3860016,$143.3,$143.57,$141.85
02/27/2017,$143.41,3905819,$143.12,$143.92,$142.38
02/24/2017,$143.25,3299619,$141.88,$143.56,$141.55
02/23/2017,$142.78,4665564,$144.45,$144.49,$141.5196
02/22/2017,$143.86,3478736,$142.92,$144,$142.17
02/21/2017,$142.6,3563209,$142.99,$143.38,$141.81
02/17/2017,$142.22,4585496,$141.75,$142.9,$141.27
02/16/2017,$142.01,2843942,$142.42,$142.44,$141.07
02/15/2017,$142.27,5289876,$140.72,$142.43,$140.51
02/14/2017,$140.82,8364146,$143.2,$144.11,$140.05
02/13/2017,$143.2,4787338,$145.19,$145.95,$143.05
02/10/2017,$144.82,5529672,$144.68,$145.2992,$143.97
02/09/2017,$144.14,4549760,$144.98,$145.09,$143.58
02/08/2017,$144.74,6880937,$143.57,$145.07,$142.56
02/07/2017,$144,8533846,$141.49,$144.28,$141.05
02/06/2017,$140.97,3543204,$140,$141,$139.16
02/03/2017,$140.25,3509764,$139.51,$140.64,$139.1
02/02/2017,$139.2,3457803,$140.61,$141.04,$139.05
02/01/2017,$140.78,6019300,$141.2,$142.41,$139.3
01/31/2017,$140.71,4404557,$140.55,$141.83,$139.7
01/30/2017,$141.22,8115884,$141.77,$141.967,$138.8
01/27/2017,$142.45,8306935,$139.46,$142.49,$139
01/26/2017,$138.96,6034554,$140.45,$141.21,$138.51
01/25/2017,$139.52,7607549,$140.8,$141.39,$139.05
01/24/2017,$140.11,7746640,$138.11,$140.93,$137.03
01/23/2017,$137.39,7428755,$138.65,$139.49,$137.31
01/20/2017,$138.6,9474655,$139.36,$140.79,$137.66
01/19/2017,$138.41,23181860,$142.01,$143.46,$138.25
01/18/2017,$133.26,15748300,$133.21,$133.65,$131.06
01/17/2017,$132.89,12193530,$135.04,$135.4,$132.09
01/13/2017,$133.7,10493120,$131.15,$133.93,$130.58
01/12/2017,$129.18,5383839,$130.63,$130.85,$128.5
01/11/2017,$130.5,5610963,$130.91,$131.5,$129.2475
01/10/2017,$129.89,5982469,$131.27,$132.22,$129.29
01/09/2017,$130.95,5767217,$131.48,$131.99,$129.89
01/06/2017,$131.07,10651930,$132.08,$133.88,$129.81
01/05/2017,$131.81,9653379,$129.22,$132.75,$128.9
01/04/2017,$129.41,7833340,$127.49,$130.17,$126.55
01/03/2017,$127.49,9427706,$124.96,$128.19,$124.31
12/30/2016,$123.8,4452771,$126.24,$126.57,$123.6
12/29/2016,$125.33,3444066,$125.95,$126.14,$124.2
12/28/2016,$125.89,4368523,$129.07,$129.07,$125.76
12/27/2016,$128.35,5280624,$126.24,$129.05,$125.7
12/23/2016,$125.59,2010121,$125.61,$126.28,$125.08
12/22/2016,$125.58,4160767,$126.84,$127.5,$125.18
12/21/2016,$126.5,6499033,$125.53,$127.7372,$125
12/20/2016,$125.12,3933171,$125.46,$126.3,$124.64
12/19/2016,$125.45,4863748,$124.3,$126.44,$122.87
12/16/2016,$124.22,7864162,$126.39,$126.68,$124.01
12/15/2016,$125,7374166,$123.44,$127.43,$122.95
12/14/2016,$123.44,6105620,$123.43,$124.4,$122.5
12/13/2016,$123.78,5528230,$123.51,$125.09,$122.7809
12/12/2016,$122.83,3911511,$122.84,$124.03,$122.3
12/09/2016,$122.88,4697522,$123.78,$124.3,$121.73
12/08/2016,$123.24,8985030,$125.4,$126.35,$122.16
12/07/2016,$125.39,8188570,$124.48,$125.75,$123.25
12/06/2016,$124.57,11498380,$120.1,$124.79,$119.42
12/05/2016,$119.16,7620560,$120.73,$120.75,$118.4
12/02/2016,$120.81,8937134,$116.75,$120.98,$116.75
12/01/2016,$117.22,8632991,$117.52,$118.68,$113.95
11/30/2016,$117,7692293,$119,$120.37,$116.3913
11/29/2016,$117.51,7081312,$117.3,$119.18,$117.1316
11/28/2016,$116.93,5267321,$117.05,$117.62,$115.71
11/25/2016,$117.41,1616260,$117.64,$118.39,$117.18
11/23/2016,$117.69,4518610,$117.76,$118.89,$117.31
11/22/2016,$118.04,7005927,$118.32,$119.46,$116.98
11/21/2016,$117.96,7054753,$116.2,$118.72,$116.19
11/18/2016,$115.21,6742471,$115.73,$116.42,$113.51
11/17/2016,$115.03,6227332,$115.13,$116.81,$113.56
11/16/2016,$115.19,5928187,$112.96,$116.12,$111.81
11/15/2016,$113.59,7435934,$114.55,$116.41,$113.091
11/14/2016,$113.38,9928472,$114.75,$115.9,$110.68
11/11/2016,$114.78,11076290,$114.9,$116.63,$113.11
11/10/2016,$115.42,19693320,$122.76,$122.97,$113.7
11/09/2016,$122.19,7704905,$121.84,$123.65,$120.8611
11/08/2016,$124.34,4674424,$124.12,$125.81,$123.22
11/07/2016,$124.58,5822973,$124.26,$125.75,$123.37
11/04/2016,$122.03,4826146,$122,$123.43,$121.62
11/03/2016,$122.14,5039867,$122.31,$123.72,$121.84
11/02/2016,$122.34,4781816,$122.83,$124.07,$121.83
11/01/2016,$123.3,6967960,$124.98,$125.83,$121.8
10/31/2016,$124.87,6505484,$126.85,$126.9,$124.4
10/28/2016,$126.57,7063892,$126.08,$128.93,$126.0118
10/27/2016,$126.47,6899885,$127.43,$128.18,$125.93
10/26/2016,$126.97,8597271,$126.29,$128.72,$125.75
10/25/2016,$126.51,8229210,$126.52,$128.06,$125.75
10/24/2016,$127.33,15962960,$127.42,$129.29,$126.15
10/21/2016,$127.5,18811190,$122.5,$127.85,$122.31
10/20/2016,$123.35,14477630,$121.97,$123.75,$121.06
10/19/2016,$121.87,21930460,$118.25,$122.45,$118
10/18/2016,$118.79,42116450,$116.63,$119.82,$116.5
10/17/2016,$99.8,25575340,$100.5,$100.73,$98.38
10/14/2016,$101.47,9517720,$101.59,$102.099,$100.35
10/13/2016,$100.23,8315956,$98.01,$100.5,$97.63
10/12/2016,$99.5,7406627,$100.88,$102.47,$99.22
10/11/2016,$100.59,9027645,$102.31,$102.9,$99.86
10/10/2016,$103.33,6695571,$103.18,$104.53,$102.76
10/07/2016,$104.82,8657947,$103.98,$106.5,$103.5501
10/06/2016,$105.07,6585271,$104.97,$105.47,$103.88
10/05/2016,$106.28,12917110,$103.5,$106.97,$103.4301
10/04/2016,$102.34,12126550,$103.19,$104.44,$101.86
10/03/2016,$102.63,15329730,$98,$103.39,$98
09/30/2016,$98.55,9804739,$96.9,$99.53,$96.79
09/29/2016,$96.67,6214034,$97.31,$98.31,$96.6
09/28/2016,$97.48,7233581,$97.1,$97.59,$96.02
09/27/2016,$97.07,9670587,$95.04,$97.64,$95
09/26/2016,$94.56,6737852,$95.38,$95.38,$94.04
09/23/2016,$95.94,6174848,$95.75,$96.97,$95.43
09/22/2016,$95.83,11208200,$95.54,$95.88,$94.23
09/21/2016,$94.88,20023370,$96.9,$97.1,$93.26
09/20/2016,$98.25,4734659,$98.78,$99.16,$97.66
09/19/2016,$98.06,8612097,$99.9,$100.35,$97.82
09/16/2016,$99.48,9436803,$97.1,$99.49,$97.04
09/15/2016,$97.34,5294899,$97.23,$97.97,$96.53
09/14/2016,$97.01,8527841,$97.35,$98.35,$96.96
09/13/2016,$96.09,11777170,$97.17,$98,$95.33
09/12/2016,$99.05,7707924,$95.91,$99.29,$95.71
09/09/2016,$96.5,7355482,$99.06,$99.39,$96.5
09/08/2016,$99.66,5199596,$99.23,$100.05,$98.82
09/07/2016,$99.15,6463245,$100.11,$100.19,$98.42
09/06/2016,$100.09,9026070,$97.76,$100.32,$97.649
09/02/2016,$97.38,4244858,$97.9,$98.18,$97.01
09/01/2016,$97.38,4146339,$97.81,$97.98,$96.916
08/31/2016,$97.45,4687089,$97.48,$97.88,$96.76
08/30/2016,$97.45,6086065,$97.84,$98.85,$97.14
08/29/2016,$97.3,8001138,$96.97,$98.4497,$96.57
08/26/2016,$97.58,6609793,$97.33,$97.95,$96.57
08/25/2016,$97.32,10801210,$96.38,$98.245,$96.04
08/24/2016,$95.18,6258129,$96.13,$96.36,$94.91
08/23/2016,$95.94,5236739,$95.68,$96.59,$95.48
08/22/2016,$95.26,5824860,$95.67,$96.13,$94.95
08/19/2016,$95.87,6940723,$96.05,$96.78,$95.51
08/18/2016,$96.16,7251903,$95.98,$97.2168,$95.17
08/17/2016,$96.37,8268266,$94.94,$96.93,$94.85
08/16/2016,$95.12,6259096,$95.19,$95.61,$94.4
08/15/2016,$95.31,7301004,$96.83,$96.91,$95.24
08/12/2016,$96.59,6588515,$95.53,$96.83,$95.08
08/11/2016,$95.89,8540386,$94.6,$96.33,$94.37
08/10/2016,$93.93,6487433,$94.4,$94.75,$92.95
08/09/2016,$93.99,9171694,$95.12,$95.81,$93.48
08/08/2016,$95.11,10128340,$95.91,$95.93,$94
08/05/2016,$97.03,18338910,$93.77,$97.74,$93.56
08/04/2016,$93.44,6040820,$93.2,$93.7319,$91.82
08/03/2016,$93.1,7028459,$93.28,$94.67,$92.55
08/02/2016,$93.56,9815363,$94,$94.08,$92.18
08/01/2016,$94.37,10656290,$91.23,$94.67,$90.5
07/29/2016,$91.25,6949311,$91.19,$91.749,$90.59
07/28/2016,$91.65,6214650,$91.92,$92.21,$90.68
07/27/2016,$92.04,8705230,$91.5,$92.06,$90.1
07/26/2016,$91.41,19556580,$91.03,$93.1,$90.9
07/25/2016,$87.66,14122030,$85.73,$87.87,$85.01
07/22/2016,$85.89,11354940,$86.48,$86.5,$85.11
07/21/2016,$85.99,16065660,$88.3,$88.38,$85.21
07/20/2016,$87.91,23484270,$86.67,$88.49,$85.82
07/19/2016,$85.84,55584670,$85.43,$86.75,$84.5
07/18/2016,$98.81,26466720,$98.43,$99.84,$97.24
07/15/2016,$98.39,9004435,$98.52,$98.7,$97.41
07/14/2016,$98.02,9868138,$97,$98.27,$96.8
07/13/2016,$96.43,8763798,$96.26,$96.72,$94.8
07/12/2016,$95.97,11593940,$95.07,$96.72,$94.09
07/11/2016,$94.67,13250550,$96.19,$96.869,$94.3
07/08/2016,$97.06,8330158,$96,$97.41,$95.3
07/07/2016,$95.1,9906283,$94.7,$95.38,$93.18
07/06/2016,$94.6,16278580,$95.03,$96,$93.55
07/05/2016,$97.91,25856050,$95.2,$101.27,$93.31
07/01/2016,$96.67,16157650,$95,$97,$94.8
06/30/2016,$91.48,9015191,$90.91,$91.7201,$89.9
06/29/2016,$91.06,11673630,$89.67,$91.97,$88.7
06/28/2016,$87.97,11529090,$87.41,$88.88,$86.41
06/27/2016,$85.33,13760580,$87.88,$88,$84.81
06/24/2016,$88.44,11231980,$87.53,$90.49,$87.21
06/23/2016,$91.66,10771380,$90.62,$91.68,$88.15
06/22/2016,$90.01,9435408,$90.78,$91.98,$89.77
06/21/2016,$90.99,15172340,$93.87,$93.88,$90.77
06/20/2016,$93.8,9018143,$95.22,$95.88,$93.65
06/17/2016,$94.45,8044177,$95.75,$95.77,$94.2
06/16/2016,$95.44,7540702,$94.18,$95.56,$93.2474
06/15/2016,$94.29,7673271,$94.61,$95.46,$93.5
06/14/2016,$94.12,9462854,$94.16,$95.8,$93.27
06/13/2016,$93.85,13475030,$95.02,$97.2,$93.62
06/10/2016,$93.75,12895820,$94.88,$95.35,$93.28
06/09/2016,$97.09,8922203,$97.22,$98.433,$96.664
06/08/2016,$97.86,9411635,$100.02,$100.28,$97.6
06/07/2016,$99.89,6465575,$101.2,$101.63,$99.77
06/06/2016,$100.74,6824314,$100.29,$101.0712,$99.72
06/03/2016,$99.59,9208587,$100.99,$101,$98.53
06/02/2016,$101.25,7984791,$101.39,$102.15,$100.77
06/01/2016,$101.51,8387248,$101.5,$101.92,$100.16
05/31/2016,$102.57,8716674,$102.95,$103.45,$102.13
05/27/2016,$103.3,9082200,$102.44,$103.5,$101.44
05/26/2016,$102.81,17810040,$103.21,$104,$101.38
05/25/2016,$100.2,15153600,$99,$100.31,$98.3
05/24/2016,$97.89,21230620,$95.98,$99.14,$95.75
05/23/2016,$94.89,13975830,$92.98,$95.2924,$92.85
05/20/2016,$92.49,15035800,$90.08,$93.28,$89.98
05/19/2016,$89.55,11446870,$90.16,$91.27,$88.3
05/18/2016,$90.5,13893610,$88.25,$91.72,$88.25
05/17/2016,$88.63,11564310,$89,$90.87,$88.172
05/16/2016,$89.12,11241770,$87.56,$90,$86.15
05/13/2016,$87.88,11561810,$87.39,$88.59,$86.26
05/12/2016,$87.74,20377210,$90.32,$90.41,$85.74
05/11/2016,$90.02,11681150,$92.4,$92.59,$89.9
05/10/2016,$92.89,11172090,$91.14,$93.25,$91.09
05/09/2016,$90.54,9535874,$90.73,$91.828,$89.9
05/06/2016,$90.84,10431350,$88.83,$90.88,$88.11
05/05/2016,$89.37,10360730,$90.91,$92.0775,$89.25
05/04/2016,$90.79,7378055,$91,$92.16,$90.35
05/03/2016,$91.54,10585600,$92.08,$93.25,$91.3
05/02/2016,$93.11,12532080,$90.41,$93.22,$89.8901
